POINT_TYPE,AveTree,AvePFG,AveAFG,AveShrub,AveLit,AveBG,AveTemp,AvePrecip,AveCrop,DensOil,DensWind,DensRoadway,DistHighway,DistWind,DistTrans,DistRoadway,DistOil,Ruggedness,VarPFG,VarShrub,VarBG,VarAFG,VarLit
LEK,2.896806002,65.19725037,15.40296936,1.826088548,5.696623325,6.885842323,26.59385109,580.2369385,0.229118764,11,0,1419.196777,11295.93848,28221.7207,9659.479492,101.8469086,1041.064819,11.42220402,25.1460762,1.554301858,9.718082428,14.33600426,5.073970318
LEK,3.069231749,66.47205353,11.59120083,3.354837179,6.352138519,6.951247215,26.56363106,561.3334351,0.100611567,24,0,608.6633301,2542.845459,26770.49414,7086.919434,2994.45752,987.2297974,9.039642334,19.02395821,2.603933334,6.613185883,7.890582561,4.636776447
LEK,3.6608181,45.82521439,15.54821205,3.230233192,12.69513798,15.48539257,26.56813622,580.1860352,0.225786194,11,0,1588.561035,10477.04395,43386.65234,8827.753906,355.7735291,1718.969238,12.00701046,22.16056252,2.609652758,11.68870926,10.31157684,8.432380676
LEK,3.067868233,64.36304474,15.63806343,1.849068642,5.807255268,7.102395058,26.56813622,580.1860352,0.243325502,11,0,1588.561035,10477.04395,27472.39453,8827.753906,355.7735291,1718.969238,12.00701046,25.48206329,1.588509798,9.956392288,14.19640541,5.116628647
LEK,3.541959286,47.71873856,14.84540176,3.143757105,12.29623985,15.05385876,26.54813385,579.1472778,0.244666398,13,0,1585.037109,10071.98828,43990.96875,8434.501953,307.3871765,1508.670654,12.40022945,22.60680199,2.457084417,11.61753273,10.2128849,8.418527603
LEK,2.622004032,66.67985535,11.42085361,3.522373676,6.310522556,7.279681683,26.54130173,559.2562256,0.097624898,21,0,384.7435303,1564.949219,25665.23828,5661.568359,2865.435547,1673.516357,9.266648293,18.44396782,2.679809093,7.213283539,7.818625927,4.059814453
LEK,4.253890514,58.8589592,12.87249088,3.342350483,8.078756332,9.955563545,26.49502182,562.4091187,0.240128234,17,0,798.3942871,3476.341064,24927.40039,5943.274414,1922.931763,2142.38208,8.794199944,24.20226288,2.675946951,10.79101563,9.498040199,6.383629799
LEK,0.884206355,73.30823517,11.0988121,3.241610527,4.691658974,4.329083443,26.16719627,537.9675293,0.105475709,5,0,939.8809204,6544.38916,32753.39844,23505.06055,2060.645996,2504.242188,21.93676949,18.60881996,2.09677124,5.989663601,14.89241409,4.076478004
LEK,3.527507544,53.98399734,20.13272858,2.08987999,7.818528652,9.929244995,26.40644836,574.9464111,0.406386137,11,0,2568.286865,6429.791992,23287.78711,4784.347656,89.08438873,2578.275146,11.16933918,27.8633728,1.910648346,12.18095779,16.11390877,6.548946381
LEK,2.586988688,71.99606323,12.17072392,2.578347683,4.62569952,4.110264778,26.5916481,651.7870483,0.135245308,17,0,924.0966797,10705.0127,43044.74609,15292.38574,829.9676514,2451.991699,15.20981407,17.02024651,3.328138113,6.115363121,10.9643507,3.150961399
LEK,1.693793297,69.82987213,10.49087429,4.507432938,5.312543869,4.975101948,26.46394539,550.4979248,0.027010141,3,0,807.8618774,5035.822754,18895.7793,4973.30127,2496.018799,3735.584229,14.68723488,12.53490734,4.569879055,5.225511551,7.011181831,2.38835907
LEK,2.989882708,65.41912079,13.31920147,1.982097387,6.257482052,8.259700775,26.35085869,579.5672607,0.248513445,11,0,2184.258545,3794.80542,22368.45117,5215.23584,1583.388184,1840.03418,11.34704208,26.10536766,1.940765023,10.38341045,12.95865726,5.32410574
LEK,1.856177092,57.64136505,14.48791313,2.546482086,8.725414276,13.09598255,26.34951782,579.4766846,0.225809023,11,0,2259.059082,3794.80542,47330.83984,5161.698242,1664.292969,1883.428223,11.31718826,22.66396523,1.702366471,11.3837471,9.641008377,5.293593884
LEK,1.277688503,67.25002289,16.8842907,2.857653379,4.178396702,4.428638458,26.0454998,529.0979614,0.218124807,27,0,952.5604858,3188.10498,32241.49023,11992.40234,768.4669189,340.3428955,18.14487267,22.22625732,2.191155434,6.434060097,18.92486572,3.888544559
LEK,3.144622087,54.69651031,17.61619377,2.466352701,8.819440842,9.115407944,25.6406002,498.7685852,0.677977622,73,0,3288.829834,2503.729492,47202.87891,2406.587646,5.981534004,738.8949585,4.409104824,23.64147568,2.500713825,11.52332687,16.6488781,6.518828392
LEK,3.649976969,65.22380066,11.36988163,4.123315811,7.143070698,5.980122566,26.35165405,656.5904541,0.009268877,28,0,1344.435303,7363.861328,30907.58008,7333.826172,426.5304871,1443.697021,19.2207737,16.1631031,4.497675419,4.810706139,8.587242126,2.720948696
LEK,3.788562536,64.33644867,11.56457233,3.998063087,7.353078842,6.28989315,26.35194016,654.7402954,0.033833686,14,0,1378.578613,6304.476074,29339.58008,6279.256348,140.2155457,2222.83374,15.75065613,16.42026711,4.103616714,4.921981335,8.796642303,2.877753258
LEK,3.33759284,34.93498993,22.84348297,3.77222085,13.35345459,19.47681808,25.78067207,525.5921021,0.343336582,24,0,1537.065796,6306.056641,38812.75781,5421.928223,165.8275146,1577.520508,17.7438488,22.44658661,3.49623251,15.08950043,15.14022255,6.387434483
LEK,1.80606091,73.25709534,10.70927048,1.94360292,4.928069592,6.289347649,26.29596329,587.2701416,0.107560419,14,0,759.8150024,773.18573,19725.25586,4295.512695,111.7998505,2421.258301,20.29345131,18.28557396,1.526850224,8.051630974,10.20278645,3.931715488
LEK,3.493996382,71.98473358,11.58030319,3.662849188,4.287693024,2.879890442,26.34045982,654.2601318,0.076036669,11,0,1434.097046,5299.446289,36344.82422,5269.77002,292.4226685,1875.970581,14.02921391,15.31253719,4.461549759,3.715293646,10.17997074,2.052576065
LEK,4.212142467,70.1949234,12.00237846,3.971274853,4.431111336,3.04344964,26.32665253,655.5928955,0.076949835,13,0,1561.729736,5272.312988,37267.59766,5242.327637,263.54776,480.5504761,15.39149475,15.58473015,4.687541485,3.999887466,9.424262047,2.252671957
LEK,2.990719557,66.37242126,11.44298744,3.493347645,7.290184498,5.716951847,26.35514832,657.8738403,0.075041376,11,0,1127.840332,2936.29834,28259.2832,2933.530518,256.0155029,1786.322632,18.44133186,15.47846413,3.308507442,4.47186327,8.483846664,3.015142918
LEK,1.240830064,68.25276947,12.64211655,4.558423519,4.400797367,3.528720379,26.03001976,545.531311,0.006276348,0,0,0,2529.80835,7295.472168,4917.580078,5546.124512,6173.021973,19.88496971,8.708472252,1.961188316,1.830588102,6.57421875,1.309142828
LEK,1.767566442,34.56720734,26.87860298,2.307316303,11.93411541,20.76469803,25.65028,569.7703247,0.251481086,0,0,909.0270386,9905.856445,32118.06055,3506.570313,2361.746338,5034.124023,22.38632202,20.40365601,2.084678173,13.18089199,15.94662094,6.560770512
LEK,5.066110134,73.70176697,9.150639534,3.909396172,3.887008429,2.89129591,26.3722477,661.3136597,0.045432996,14,0,349.3798828,8229.050781,22213.23633,8203.020508,3305.844727,2152.860107,17.06172562,15.73925304,4.986933708,3.967935801,6.382397652,2.353539705
LEK,2.457326174,41.52801514,20.86342621,3.743993998,11.98230457,15.94119549,25.72993279,525.795166,0.175549343,0,0,2115.659912,5039.971191,23962.59961,5014.66748,1171.152344,9672.608398,12.33267498,20.19120026,3.365362883,12.82748699,13.75940514,6.32557869
LEK,3.986958504,67.38002014,13.60212708,3.251229286,4.96818161,4.844395638,26.26490974,615.6664429,0.125754684,14,0,989.2269897,13166.09277,15249.70605,8827.753906,1219.483032,826.1096802,17.50214005,17.34714699,3.936345816,6.45675993,10.11187553,3.299501657
LEK,4.714093685,74.02396393,9.129737854,3.987720251,3.849679947,2.885644913,26.37330818,660.7263184,0.041843984,14,0,273.0009766,8759.708008,22013.7207,8752.337891,3849.374268,2190.738281,17.88573265,15.24863338,5.073849201,3.892074585,6.293959618,2.332041025
LEK,4.443588734,74.49609375,9.11097908,4.017761707,3.764021635,2.711197615,26.36650276,659.4077759,0.03497,14,0,280.8101196,8961.110352,22291.45508,8975.451172,4093.600342,2082.129639,17.56908989,14.94711876,5.216926575,3.346011877,6.365827084,2.130595207
LEK,4.325284481,58.08517838,14.88323784,3.417054415,7.589903355,9.066824913,26.32358551,653.8295898,0.031242508,10,0,815.2568359,8961.080078,20074.55273,8963.56543,1459.007324,3393.98584,17.28828621,22.46025658,3.760015488,9.961745262,11.81699371,4.25411272
LEK,3.714488506,61.1566124,13.71578598,3.699557066,7.209838867,7.863567352,26.34451485,656.281311,0.027566919,14,0,351.1017761,9450.013672,20318.52148,9479.649414,2847.598389,2504.389404,18.04365158,20.75826454,3.979736328,9.011706352,10.9383812,3.908083916
LEK,3.918864489,59.79850006,14.48436832,3.257895947,7.327720165,8.605370522,26.32350349,653.7254028,0.02843445,12,0,564.4269409,9558.665039,19602.16406,9561.136719,1711.427002,2787.150391,17.3387146,22.18307304,3.509738684,9.72270298,11.68012905,4.182738304
LEK,4.063025951,60.06891251,17.38303566,2.190177917,6.134702206,8.152839661,26.21893692,616.3803101,0.065612696,8,0,915.670105,12706.95508,14789.57715,10457.49316,829.7861328,2469.979492,17.54801369,19.47275543,1.806079865,9.044384956,10.1105032,3.333714485
LEK,3.355062962,63.87069321,13.0018425,3.233900309,6.707821846,7.166671276,26.34878922,654.1732788,0.028594259,21,0,510.7510071,11595.8877,18270.06641,9397.730469,1942.205933,692.5059814,20.88793564,20.77694321,3.288124561,8.637994766,10.80768967,3.94357729
LEK,2.989863873,66.17966461,12.19322491,3.486558914,6.339689732,6.18429184,26.37903595,656.4144897,0.015056218,26,0,84.3550415,12038.81934,18644.23633,8369.741211,3226.811035,331.5583496,22.763134,19.09433746,3.639158249,7.361181736,10.12565136,3.537175179
LEK,3.113677979,67.03438568,11.69642639,3.450480938,6.179035664,5.821133614,26.37229156,654.149292,0.020626677,26,0,396.9468384,12818.22168,17588.54102,8090.952148,2876.025146,848.5780029,23.37047195,18.66631508,3.53290391,6.944338799,9.740962029,3.342035294
LEK,3.467057705,64.82222748,12.01925659,3.118652105,6.77492857,7.121613979,26.33603096,649.8792114,0.039963473,23,0,856.1046143,13225.66602,16084.35938,8859.414063,1986.291382,422.5465088,23.35824394,20.1067276,2.910381079,8.550848961,10.00600529,3.823294401
LEK,3.480437756,55.09253311,19.0369339,2.008744478,7.423937321,10.78483009,26.09586334,614.8835449,0.070464015,1,0,918.109375,13429.0752,12594.94238,12668.82715,1798.887817,4780.876953,17.22464943,23.20030403,1.693654418,11.83875942,11.14234924,5.291337967
LEK,4.091722965,72.677742,10.12478256,3.454420567,4.111693859,3.599315405,26.35021973,648.5960693,0.042659134,22,0,1023.312805,14828.28125,20632.83789,7488.331543,1562.455078,788.175415,22.56376266,15.56163692,4.300221443,3.625838041,7.928802013,2.147574663
LEK,3.882250547,62.56185532,12.27663517,3.125506639,7.267834663,8.081699371,26.26404953,642.5731201,0.0455111,13,0,1048.177124,14855.44434,12850.41797,9562.756836,1781.625488,881.4161987,23.48412323,20.32228661,2.673967361,9.611721039,8.859102249,4.150633335
LEK,5.415634632,69.12062836,11.77840805,3.529087067,4.313822746,3.853534937,26.40212822,652.7192383,0.060130943,24,0,1041.465332,15616.71973,18257.47461,5537.183594,2633.824951,753.2341919,21.96912766,16.86868095,4.413361549,3.958637238,8.73180294,2.310451031
LEK,3.299596548,69.99408722,12.07677269,2.507348061,5.003986835,5.444359779,26.11330414,634.7393188,0.167412207,35,0,1802.427002,5335.933594,14179.97168,5352.700195,29.71743774,1675.499023,18.40198898,20.54209328,2.618809938,7.476988792,11.543993,3.327921867
LEK,1.357131481,32.24420547,25.53905296,2.190450668,13.50449944,23.22938728,25.60020065,579.9456177,0.116751328,5,0,919.5544434,6144.009766,28274.08203,4590.432129,1116.52478,3773.607666,18.01199722,18.84975243,1.895424485,14.18828011,18.01556396,6.492949963
LEK,5.039961338,62.11846542,13.06310081,3.877427101,6.41155386,5.691790581,26.26644897,668.2554932,0.091969639,12,0,1114.107422,18928.79492,21389.78711,2301.275391,2505.427734,1733.500854,23.54683685,17.10752106,3.462985992,5.669714928,8.370718956,2.937852383
LEK,3.309403658,68.0375061,14.22181797,2.25955081,5.033896446,5.455821514,25.97025871,630.0107422,0.201767206,43,0,1902.927612,986.1345215,9909.227539,1005.005798,50.91867065,250.4242096,13.68325138,20.33335114,2.251105785,7.796257496,12.70960045,3.54349041
LEK,2.391911745,77.45007324,9.517173767,2.29529953,3.730632782,2.616559982,26.242239,639.1104736,0.041579187,6,0,1348.102905,14991.97949,18729.72656,5870.392578,835.2054443,1064.887573,23.56163216,13.43876743,2.657981873,3.505265713,7.25819397,2.037644625
LEK,1.850046515,80.17444611,8.20546627,2.12725544,3.555452108,2.223021507,26.21430969,637.4519043,0.021791669,10,0,911.4266357,13222.01074,17215.61719,6596.026855,909.4332886,1482.027466,21.32459259,10.76417637,2.383272409,3.069881678,5.104054928,1.811033845
LEK,3.689120293,46.73933792,22.61522484,1.764538884,9.213242531,13.60241795,25.86866188,618.550415,0.291261911,17,0,1654.909424,10342.96582,6428.236816,6434.947754,1705.240967,1417.914673,20.62453842,24.39025116,1.734379649,13.13288879,14.82732105,6.557207584
LEK,1.784669876,41.45112991,21.44002533,2.828711987,13.63417149,16.21047783,25.53165436,528.3221436,0.42174533,1,0,2728.945557,6398.672363,11099.82129,6417.956543,216.9387817,3858.579346,8.046238899,24.92725945,2.373889685,12.79554653,20.02771759,8.209500313
LEK,4.965651989,60.535923,14.06342125,4.17893219,6.837606907,6.052946091,26.21064377,659.7006226,0.203915298,16,0,1496.061646,15421.99805,16781.41211,3375.129883,918.9382935,2532.367432,18.02848244,17.50525475,3.990455389,6.874727726,8.979603767,3.043138504
LEK,3.508457661,46.17850113,27.25683403,2.025838375,7.715513229,11.26727962,25.66721153,612.1333618,0.633939981,0,0,2056.902344,1640.019775,10991.50391,4987.966309,1088.450317,6353.080078,9.564388275,22.30709648,2.102412462,13.11040401,19.53615189,6.683491707
LEK,1.227393627,43.51344299,19.55828285,3.176365614,13.18224239,16.9543972,25.47843742,537.1764526,0.665144682,0,0,2833.813965,7151.785156,7085.201172,5286.264648,599.9945679,6546.288086,8.519083023,24.74760246,2.505640268,12.12988281,19.4252243,7.465128899
LEK,1.227393627,43.51344299,19.55828285,3.176365614,13.18224239,16.9543972,25.47843742,537.1764526,0.665144682,0,0,2833.813965,7151.785156,7085.201172,5286.264648,599.9945679,6546.288086,8.519083023,24.74760246,2.505640268,12.12988281,19.4252243,7.465128899
LEK,3.454129219,50.81136322,17.96777725,2.931840181,9.941082954,12.18473339,26.09157944,637.2155151,0.137800351,5,0,1592.031372,9559.157227,6150.931152,2018.25354,597.0316772,2687.834717,15.2283783,24.52174187,2.759676933,10.85703373,13.90083885,5.553186417
LEK,4.398352623,53.16760254,16.86637878,3.697874069,9.051254272,9.595930099,26.09846115,649.6397705,0.276388347,9,0,2025.239746,9450.886719,10043.44922,5665.21582,180.266571,1134.65686,13.98675537,20.61356544,3.446530819,9.152173042,12.03847599,4.688783169
LEK,1.760918856,42.54561615,22.13979912,2.5860672,12.76599598,15.35920906,25.50355911,566.1918945,0.537195385,2,0,2568.991943,6165.005371,15465.19043,3639.750732,754.5980835,2371.691895,9.717715263,23.62880135,2.349607944,13.03291225,19.09565163,7.830420017
LEK,4.194427967,56.57493591,20.42945671,2.296550274,6.961166859,7.671405792,26.05858421,649.0054932,0.482572466,8,0,2431.19165,7601.563965,7075.198242,7160.24707,261.7289429,2037.17395,11.74061966,22.65904808,2.818987131,8.356110573,14.66424751,5.232939243
LEK,4.292864323,64.53199005,12.7873497,3.785986185,6.476733208,5.835754395,25.9967308,632.024231,0.223832443,4,0,2009.122314,6866.476074,12012.14551,3204.923584,859.0374146,2310.713623,15.21713924,19.36567497,4.745443344,7.595264912,9.942542076,3.940910578
LEK,2.128186226,49.88312531,18.39853096,2.396011353,11.38224602,12.2822113,25.5234642,567.2224121,0.453022093,1,0,2187.501709,7241.125977,16227.88867,2474.157715,715.9237671,4248.19043,10.77216244,23.20063782,2.173473597,11.66750622,17.81973648,7.594807148
LEK,4.311020851,62.15075302,14.05924606,3.670512438,6.832247257,6.66185236,25.98272896,631.8103638,0.282937884,3,0,2143.646973,6189.81543,11664.21094,3802.142578,199.1712494,2964.552734,14.79111385,20.31108856,4.578458786,8.640257835,11.15016365,4.306885719
LEK,2.192105532,50.61590195,17.78143501,2.41146946,11.33664322,12.04937363,25.52490616,566.7665405,0.471502781,1,0,2086.7854,7753.979004,15996.55371,2701.660889,226.990387,4438.774902,10.71457577,22.98309326,2.186057329,11.45236588,17.43698883,7.586196899
LEK,2.219034672,53.6438179,17.00066757,2.410726547,10.39524078,10.71229744,25.53212357,568.553772,0.46265623,4,0,2084.437744,7787.361816,17096.17188,1874.987183,370.6246643,4596.936523,10.56777477,22.65270042,2.129328251,10.56668282,17.19354439,6.9299016
LEK,2.843718529,53.55089188,21.36619568,2.289667368,8.221930504,8.669242859,25.55592346,585.262207,0.505067587,50,0,2295.983398,5746.214355,10491.85547,4950.998535,615.3598022,195.8702698,12.01329899,22.79737473,1.934702754,11.39738846,17.36857033,7.709214687
LEK,4.002783298,49.34786987,25.53970337,2.132765532,7.46882534,9.560934067,25.6404953,610.4563599,0.656660497,10,0,2156.708496,87.42858887,8124.335938,3340.965332,485.6002502,343.5791931,7.750770569,22.96491814,2.27696681,11.91195774,19.30640984,6.110138416
LEK,1.955346823,44.72950363,19.6265831,2.542166233,12.67126465,14.58932018,25.47772026,558.9667969,0.583790898,0,0,1647.86731,3930.867188,11247.2998,3965.698486,855.06427,6183.112793,10.20357227,21.86827469,2.218167543,10.86736202,17.4236927,7.484389305
LEK,2.320696115,56.78711319,20.07940483,2.083815336,7.714149952,8.137814522,25.58445358,582.0625,0.457663804,53,0,2106.268799,8390.237305,12309.75684,4518.833496,436.7037048,364.4207458,10.62077427,22.40659714,1.806494832,11.07297039,17.56279182,7.534074783
LEK,2.171918154,52.07837296,17.63116264,2.650635242,10.9220705,10.90963078,25.52650452,565.9977417,0.550493717,1,0,2110.116455,9146.314453,16461.46289,2879.205811,997.5372314,4900.672363,9.341028214,22.95954323,2.260454416,9.576089859,17.16847801,7.501381397
LEK,1.957810283,52.6908493,21.23688126,2.241770267,8.565353394,10.34106255,25.48301125,559.053772,0.655517459,0,0,1925.96814,4229.639648,10367.90918,4264.483887,449.8120422,7905.401367,8.953339577,23.56201363,1.903821588,12.39492893,19.20031738,7.215586662
LEK,6.390905857,53.65483856,14.68801022,3.538508654,9.505289078,8.607514381,26.0017643,654.6029663,0.231196851,25,0,1464.274048,9440.318359,19170.30664,19149.51172,592.7697754,401.0468445,4.01256609,19.7650528,3.209253788,6.994654655,9.664557457,4.487765312
LEK,3.856205225,55.18945313,16.54125404,3.917040348,9.023882866,9.879731178,25.74181557,614.1234131,0.557650805,17,0,2386.928955,5288.555664,18986.13086,11943.57813,762.2056885,879.7405396,4.714093208,16.62520218,2.686527014,6.242752552,10.00557137,3.390327215
LEK,4.639935017,32.28802109,29.86263657,2.037262678,12.64271832,16.71569252,25.72914314,596.609314,0.264299989,1,0,651.3410034,6826.773926,10761.79883,20181.60352,3595.11499,4881.439941,4.362604618,21.12836456,2.003723145,11.66667652,20.26042557,7.869835854
LEK,4.350756645,32.8236351,29.47876358,2.028903723,12.69688702,16.85523605,25.74014473,604.1878662,0.333827972,1,0,738.9586792,5662.932617,10909.14648,20993.5918,3242.773926,3895.212891,4.22461319,21.57740211,1.982673764,11.81260204,20.06201744,7.824960709
RANDOM,3.10966301,55.4765625,12.1135931,5.82222414,8.058278084,8.84414196,25.97963142,461.6748047,0.18112497,0,0,2219.689941,86.90345764,14790.95801,108.6492767,86.90345764,5532.584961,16.03282928,15.47969055,3.194770098,7.426577091,9.205691338,4.205096722
RANDOM,3.3785882,52.50234604,12.41168594,5.832369328,10.61300564,13.40825367,26.34245491,564.7306519,0.202648252,0,0,2154.146729,1163.636841,36178.78125,2796.531982,420.8206787,6243.435059,15.68649292,17.56699753,4.900712013,7.526152134,8.843091011,4.281648636
RANDOM,4.552649975,66.51457214,9.720402718,3.017564058,6.070049763,6.915921688,26.28442764,601.7363281,0.179444388,2,0,1857.322998,6025.541992,15741.5127,3676.959473,151.4209442,1732.649414,21.95747566,22.13664436,2.493999481,8.95871067,9.579592705,4.167916298
RANDOM,11.29814816,63.47918701,12.29123783,3.030812502,3.979210854,4.339708328,26.62153053,684.012207,0.1067985,76,0,915.1170654,15072.5957,32573.30859,10111.53613,454.3125,111.9931107,29.2504425,20.99294281,3.511471033,6.711372852,8.795624733,2.533324242
RANDOM,4.334132671,52.04389191,18.68452263,2.59940958,8.418276787,12.52536392,26.26493835,598.0739136,0.286821514,8,0,1247.288574,3895.281494,27168.02344,4638.000977,686.5319824,1847.03772,19.90145683,19.6439743,1.989902496,11.30113602,10.27519035,4.106155396
RANDOM,2.261506557,42.76655197,21.65493202,3.341109276,12.19977856,13.86812782,25.90193748,453.6625977,0.805874467,0,0,3582.802734,1573.502441,33268.05078,3857.049316,31.17296982,8439.136719,8.116459846,20.44594955,2.429983377,11.50932407,16.27887917,6.216997623
RANDOM,10.05681038,58.69365311,12.020648,3.644673824,5.776245117,7.839957714,26.60619926,673.4558105,0.120202444,8,0,2187.815674,2700.441895,5491.548828,353.1101379,406.7622375,1364.889648,23.73080826,18.56253433,2.966846704,6.147883892,7.517496586,3.213791609
RANDOM,14.57425785,43.46492386,17.86214828,7.083505154,6.164452553,7.795163155,26.81555557,605.0256348,0.075990051,247,0,757.7017822,4485.720215,37499.51172,10879.11035,156.6540985,76.82663727,20.12795258,16.92232132,6.743606567,8.899301529,11.41230011,3.758828878
RANDOM,3.971716881,30.94763756,18.97041893,3.736782312,15.51603603,23.57892036,25.99369049,483.1443787,0.724741757,7,0,3137.619385,1160.948364,55746.25,2955.579834,443.4263916,3654.013428,6.389255524,21.05023003,3.436842442,12.79493904,16.89961243,6.260512352
RANDOM,3.326977253,45.09852982,26.11408234,2.669177055,9.199420929,11.8335638,25.66676521,547.5542603,0.699365735,12,0,2492.651367,6044.067871,33783.79688,760.5449219,749.6395874,2555.568604,10.87349701,24.25666809,2.925330877,12.79126358,21.57185936,6.683116436
RANDOM,2.725546122,48.07237244,25.79062271,2.47752285,8.422019005,10.60093307,25.66121674,554.4451294,0.640699387,14,0,1964.640625,7701.60498,36073.34766,1656.901489,63.56296539,1635.388184,11.06295013,23.44921684,2.835695744,12.25087929,22.01063538,6.56087923
RANDOM,2.838086367,60.99389648,19.32851028,2.328537941,5.783720016,6.571700096,25.68538666,566.3068848,0.272435963,11,0,2180.188477,12905.54395,8913.359375,9368.007813,320.6052551,354.1533203,14.65779686,21.84181786,1.913509607,9.840029716,17.03006554,5.538547993
RANDOM,2.236786842,63.45545578,18.37226105,2.056735516,5.721249104,6.291209698,26.81903648,594.0147705,0.269001603,11,0,1768.700439,7130.841309,24125.58398,19911.38867,430.4659729,1205.590942,13.7839098,22.15035439,1.878953457,6.364938736,16.68731499,4.201051235
RANDOM,4.075146198,50.82291031,22.49503136,4.869096279,8.012354851,7.977772236,25.64336014,603.0996094,0.515430331,7,0,2064.006592,2975.16748,15278.75293,896.3565063,342.3532715,1183.354736,8.994444847,19.77131081,6.199671268,8.845304489,17.96123695,5.220672607
RANDOM,11.83928967,58.94591522,8.823991776,4.759010315,6.304053307,6.772888184,26.63754654,642.6682739,0.118699819,29,0,842.9915161,8772.330078,26481.56836,9970.458008,1375.269165,1166.399414,25.7230587,20.94815063,6.548597336,8.019820213,7.894447803,3.916006804
RANDOM,2.831683159,49.85103226,16.77331161,5.140419006,10.2218647,12.93779182,26.63000107,582.210144,0.117150851,26,0,2045.771118,1180.270996,21636.0957,7360.136719,451.2965088,1176.790039,16.43915939,21.9868145,4.936604023,10.39836216,10.32233047,6.071910381
RANDOM,3.38739419,58.25308228,19.35570145,2.186218023,6.776516914,8.28908062,25.64249802,568.3027344,0.636367798,0,0,3197.137207,6229.066406,7692.740723,1595.193726,38.07366943,6321.35498,8.523640633,25.80378151,1.819681883,10.57809448,17.90501213,6.19955492
RANDOM,1.822271109,51.53422165,25.36340332,1.669609666,7.832849026,9.596014977,25.61581612,576.0794678,0.463262707,7,0,2382.568115,12085.90332,14424.53125,5323.814453,17.87039948,3092.332031,9.842928886,24.23960876,1.656621814,13.79985046,21.60532188,7.935724735
RANDOM,2.543350935,67.71682739,15.47062111,1.734826446,5.120335102,5.801237583,25.78578377,612.3256836,0.266705781,0,13,1044.271729,11201.64551,3505.406738,6654.768066,1575.396484,6708.598145,19.12015152,22.75966263,1.723033667,9.918951988,13.85154819,5.134276867
RANDOM,4.036096573,45.49624252,22.49772072,3.20152688,10.29230022,10.24651909,25.80146408,516.670166,0.777799547,0,0,2711.358398,2020.893555,16483.04883,1574.946167,146.5033417,10565.05957,12.62889099,20.92280388,2.549983978,11.1360693,17.41678238,6.684938908
RANDOM,0.899466872,44.87784958,27.15746689,1.837136745,10.72233009,11.39682961,25.24606895,538.994812,0.731857717,0,7,2633.070068,7471.42041,2945.128906,4291.646484,454.1796875,17958.48438,10.57083893,24.79511261,1.657368898,12.13598442,26.63221359,9.346918106
RANDOM,13.02983475,42.35187531,11.60685635,4.227797985,10.07051945,14.43596363,26.86716652,675.8943481,0.071171738,1,0,1492.388916,9750.699219,20324.98438,377.3509827,1699.669678,3232.430176,15.71309948,20.61554718,3.645432711,11.18443489,8.107282639,3.831837893
RANDOM,4.203623772,72.99299622,8.475096703,2.697827101,4.251718521,5.035203457,27.02000999,661.4325562,0.106134862,2,0,2229.954834,2892.911865,32550.83008,4400.295898,430.512085,2818.213379,18.4419632,17.13289261,2.470816612,6.500020027,8.342863083,2.433557987
RANDOM,2.449898005,76.65171051,5.584440708,2.56029439,4.852660656,4.728084564,25.96879768,557.0164795,0.047561906,3,0,2358.149658,4233.320313,18576.38086,4943.541992,539.8093262,1603.497314,17.46787071,14.44310093,1.628015399,5.813653946,5.730279446,2.342876673
RANDOM,7.00980711,54.70415497,11.96820068,13.35741329,5.776922226,4.500117302,26.37486649,606.2678223,0.054287605,81,0,823.5644531,5528.67627,25493.33398,7707.831543,1340.068237,816.6784058,20.31284904,17.50357056,12.72478962,6.068565845,9.896715164,2.649667501
RANDOM,20.21979713,46.82678604,5.021372318,4.025660038,9.051893234,12.47797394,26.59222794,676.9648438,0.100770503,3,0,1810.13501,5663.302734,22226.49609,1819.875366,24.75806808,2032.09729,16.65729713,19.87290192,3.281308174,8.993044853,5.651070595,2.79880619
RANDOM,2.507384539,33.47479248,23.55542946,2.658637285,14.58991241,19.46850586,25.35097885,480.2507629,0.789441228,61,0,2251.021484,5646.84082,0,5702.405273,668.6833496,543.2463989,3.547357798,21.38352776,2.205587149,14.37352848,12.68434334,6.387888908
RANDOM,3.678739786,65.30964661,12.15678024,5.102338314,5.5586586,5.181433678,26.23517418,533.8621216,0.049747955,2,0,1379.477539,5039.210449,25043.81445,6709.972656,869.1599121,1755.49292,22.96809769,16.29935646,5.527004719,5.476347446,8.783074379,2.870015144
RANDOM,10.52098179,47.30709839,18.78251648,3.903782606,6.60381937,10.43264389,26.70902061,682.789856,0.038664348,8,0,642.2219849,7083.133789,29472.19727,4943.616699,1088.394531,2367.02124,32.36780548,15.53648758,2.781629562,7.680710316,8.825109482,3.289557695
RANDOM,1.773161054,78.30394745,5.889443874,2.714215755,4.244121075,4.154363155,25.81708717,540.1148071,0.073837653,27,13,2136.154053,447.1499329,2197.965576,2009.460938,447.1499329,1010.861694,19.88197136,14.44108486,1.756665349,5.749416828,6.612985134,2.443395853
RANDOM,1.913599014,40.56889725,19.52913475,2.931172609,14.2537775,18.98388481,25.73641968,519.2008667,0.660727143,0,0,2175.457031,3011.311768,14979.91406,1651.772705,61.55100632,13406.74414,16.17894936,26.63879967,2.301456451,15.65976524,13.42716599,8.237294197
